#jdstart-2463963   jdend-2463963    elevation      azimuth  flag        throw
       58.333333       58.375000      50.0000      96.2181     0      90.0000
       58.375000       58.416667      50.0000      89.9665     0      90.0000
       58.416667       58.458333      50.0000      84.2702     0      90.0000
       58.458333       58.500000      50.0000      229.415     1      40.0000
       58.500000       58.541667      50.0000      219.000     1      40.0000
       58.541667       58.583333      50.0000      231.000     1      40.0000
       58.583333       58.625000      50.0000      57.8644     1      40.0000
       58.625000       58.666667      54.3987      41.5798     1      40.0000
       58.666667       58.708333      61.2136      16.2548     1      40.0000
       58.708333       58.750000      61.3409      344.768     1      40.0000
       58.750000       58.791667      54.7079      319.115     1      40.0000
       58.791667       58.833333      50.0000      302.577     1      40.0000
       58.833333       58.875000      50.0000      283.000     1      40.0000
       58.875000       58.916667      50.0000      274.000     1      40.0000
       58.916667       58.958333      50.0000      250.000     1      40.0000
       58.958333       59.000000      50.3333      262.000     1      40.0000
       59.000000       59.041667      50.0000      266.962     0      90.0000
       59.041667       59.083333      50.0000      260.012     0      90.0000
       59.083333       59.125000      50.0000      250.253     0      90.0000
       59.125000       59.166667      50.0000      232.843     0      90.0000
       59.166667       59.208333      50.0000      194.484     0      90.0000
       59.208333       59.250000      50.0000      143.653     0      90.0000
       59.250000       59.291667      50.0000      117.474     0      90.0000
       59.291667       59.333333      50.0000      104.704     0      90.0000
       59.333333       59.375000      50.0000      96.6198     0      90.0000
       59.375000       59.416667      56.6667      55.0000     1      40.0000
       59.416667       59.458333      66.6667      88.0000     1      40.0000
       59.458333       59.500000      50.0000      229.565     1      40.0000
       59.500000       59.541667      50.0000      219.000     1      40.0000
       59.541667       59.583333      50.0000      233.000     1      40.0000
       59.583333       59.625000      50.0000      57.0058     1      40.0000
       59.625000       59.666667      54.9928      40.2270     1      40.0000
       59.666667       59.708333      61.4525      14.2692     1      40.0000
       59.708333       59.750000      61.0875      342.798     1      40.0000
       59.750000       59.791667      54.1060      317.781     1      40.0000
       59.791667       59.833333      50.0000      301.729     1      40.0000
       59.833333       59.875000      50.0000      282.000     1      40.0000
       59.875000       59.916667      50.0000      273.000     1      40.0000
       59.916667       59.958333      50.0000      249.000     1      40.0000
       59.958333       60.000000      50.0000      262.000     1      40.0000
       60.000000       60.041667      50.0000      266.547     0      90.0000
       60.041667       60.083333      50.0000      259.529     0      90.0000
       60.083333       60.125000      50.0000      249.649     0      90.0000
       60.125000       60.166667      50.0000      232.071     0      90.0000
       60.166667       60.208333      50.0000      193.997     0      90.0000
       60.208333       60.250000      50.0000      144.171     0      90.0000
       60.250000       60.291667      50.0000      118.053     0      90.0000
       60.291667       60.333333      50.0000      105.179     0      90.0000
       60.333333       60.375000      50.0000      97.0207     0      90.0000
       60.375000       60.416667      56.6667      55.0000     1      40.0000
       60.416667       60.458333      67.0000      88.0000     1      40.0000
       60.458333       60.500000      50.0000      229.700     1      40.0000
       60.500000       60.541667      50.0000      219.000     1      40.0000
       60.541667       60.583333      50.0000      232.000     1      40.0000
       60.583333       60.625000      50.0000      240.000     1      40.0000
       60.625000       60.666667      55.5703      38.8326     1      40.0000
       60.666667       60.708333      61.6667      12.2543     1      40.0000
       60.708333       60.750000      61.3333      340.861     1      40.0000
       60.750000       60.791667      54.6667      316.488     1      40.0000
